Doc_ID,Speaker,Date,Sentence_Rank,Parsed_Text_clean,lang,lang_prob
672,Sabine Lautenschläger,2019-01-17,134,reshape priority,en,9.061840057373049
672,Sabine Lautenschläger,2019-01-17,136,example,en,9.061840057373049
672,Sabine Lautenschläger,2019-01-17,144,apply,en,9.061840057373049
673,Mario Draghi,2019-01-15,73,4 conclude,en,9.061840057373049
673,Mario Draghi,2019-01-15,94,three,en,9.061840057373049
673,Mario Draghi,2019-01-15,120,answer no,en,9.061840057373049
673,Mario Draghi,2019-01-15,123,macroprudential tool national government,en,2.752083301544189
673,Mario Draghi,2019-01-15,130,two main reason,en,3.044527053833008
673,Mario Draghi,2019-01-15,154,mean term number,en,9.061840057373049
673,Mario Draghi,2019-01-15,166,unemployment,en,9.061840057373049
673,Mario Draghi,2019-01-15,170,answer absolutely no,en,3.612136840820313
673,Mario Draghi,2019-01-15,199,brexit,en,9.061840057373049
673,Mario Draghi,2019-01-15,200,trade tension china,en,9.061840057373049
677,Mario Draghi,2018-12-15,51,social cost high,en,9.061840057373049
677,Mario Draghi,2018-12-15,107,not obviou,en,2.788873672485352
677,Mario Draghi,2018-12-15,119,,en,9.061840057373049
678,Sabine Lautenschläger,2018-12-14,8,general idea reform,en,9.061840057373049
678,Sabine Lautenschläger,2018-12-14,29,basic,en,9.061840057373049
678,Sabine Lautenschläger,2018-12-14,34,major set reform implement,en,9.061840057373049
678,Sabine Lautenschläger,2018-12-14,35,spe play role substance important,en,2.7703819274902344
678,Sabine Lautenschläger,2018-12-14,38,fear not case,en,2.788873672485352
678,Sabine Lautenschläger,2018-12-14,45,however change,en,9.061840057373049
678,Sabine Lautenschläger,2018-12-14,54,back basel,en,9.061840057373049
678,Sabine Lautenschläger,2018-12-14,56,key feature reform global nature,en,1.8501863479614256
678,Sabine Lautenschläger,2018-12-14,60,supervision count,en,9.061840057373049
678,Sabine Lautenschläger,2018-12-14,71,answer yes finalis,en,1.8858652114868164
678,Sabine Lautenschläger,2018-12-14,72,key implement reform actual law,en,1.008133888244629
685,Peter Praet,2018-11-26,23,latest observation 2018,en,9.061840057373049
685,Peter Praet,2018-11-26,56,latest observation 2018q2,en,9.061840057373049
685,Peter Praet,2018-11-26,72,rate forward guidance twoprong,en,2.7703819274902344
685,Peter Praet,2018-11-26,81,latest observation 16 2018,en,9.061840057373049
688,Luis de Guindos,2018-11-15,38,stock npl high bank,en,1.8555011749267576
688,Luis de Guindos,2018-11-15,39,elaborate issue,en,3.656414031982422
688,Luis de Guindos,2018-11-15,46,policy action role condition,en,2.78085994720459
688,Luis de Guindos,2018-11-15,139,specific,en,9.061840057373049
689,Benoît Cœuré,2018-11-15,3,ninth iteration,en,9.061840057373049
689,Benoît Cœuré,2018-11-15,34,next publish final matter,en,2.752083301544189
689,Benoît Cœuré,2018-11-15,56,6 example two often,en,4.810551643371582
689,Benoît Cœuré,2018-11-15,105,rest history,en,9.061840057373049
690,Sabine Lautenschläger,2018-11-13,0,four bank union stand,en,9.061840057373049
690,Sabine Lautenschläger,2018-11-13,20,two,en,9.061840057373049
690,Sabine Lautenschläger,2018-11-13,25,legislator,en,9.061840057373049
690,Sabine Lautenschläger,2018-11-13,30,bank area,en,2.8628382682800293
690,Sabine Lautenschläger,2018-11-13,34,not bank,en,2.788873672485352
690,Sabine Lautenschläger,2018-11-13,41,attention forward discussion,en,9.061840057373049
695,Sabine Lautenschläger,2018-11-06,4,answer not contradict,en,2.788873672485352
695,Sabine Lautenschläger,2018-11-06,8,focu,en,9.061840057373049
695,Sabine Lautenschläger,2018-11-06,9,sense caught two stool,en,2.204115867614746
695,Sabine Lautenschläger,2018-11-06,59,scope improvement,en,9.061840057373049
695,Sabine Lautenschläger,2018-11-06,84,change,en,9.061840057373049
695,Sabine Lautenschläger,2018-11-06,86,now forward discussion,en,2.6740822792053223
696,Sabine Lautenschläger,2018-10-30,18,ad layer complexity,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,56,time framework new happen,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,83,mere boxtick,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,115,bank,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,121,let,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,159,doesnt mean relax,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,181,way right,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,194,impact bank customer,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,209,safe not,en,9.061840057373049
696,Sabine Lautenschläger,2018-10-30,211,exchange view,en,9.061840057373049
697,Benoît Cœuré,2018-10-26,30,see next,en,2.536614418029785
697,Benoît Cœuré,2018-10-26,39,2017 share 25,en,3.021581649780273
697,Benoît Cœuré,2018-10-26,75,1in annual sum,en,4.74055814743042
702,Sabine Lautenschläger,2018-10-12,5,birthday happy,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,13,urgency reform immediately clear,en,3.612136840820313
702,Sabine Lautenschläger,2018-10-12,15,,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,37,play role settl payment bank,en,1.9051647186279297
702,Sabine Lautenschläger,2018-10-12,60,set apart bank,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,69,function,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,70,objective,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,81,,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,83,analysi policy,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,92,important,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,94,tool prerequisite place,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,132,risk,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,139,practice,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,196,first system resilient shock,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,216,11 practice,en,9.061840057373049
702,Sabine Lautenschläger,2018-10-12,231,way simplify spe up current multistep process,en,1.2683420181274414
702,Sabine Lautenschläger,2018-10-12,330,answer not clearcut,en,2.788873672485352
702,Sabine Lautenschläger,2018-10-12,332,cant,en,9.061840057373049
704,Benoît Cœuré,2018-10-04,8,next 15 minute,en,9.061840057373049
704,Benoît Cœuré,2018-10-04,31,minute,en,9.061840057373049
704,Benoît Cœuré,2018-10-04,61,see next,en,2.536614418029785
709,Peter Praet,2018-09-20,66,latest observation 2018,en,9.061840057373049
709,Peter Praet,2018-09-20,69,last observation 2018,en,9.061840057373049
709,Peter Praet,2018-09-20,82,latest observation 7 2018,en,9.061840057373049
709,Peter Praet,2018-09-20,121,estimation sample 1999q1 2018q2,en,9.061840057373049
710,Mario Draghi,2018-09-19,36,large,en,9.061840057373049
710,Mario Draghi,2018-09-19,40,case,en,9.061840057373049
710,Mario Draghi,2018-09-19,66,11 sector gap widest service,en,0.9313678741455078
710,Mario Draghi,2018-09-19,83,place two main channel,en,9.061840057373049
710,Mario Draghi,2018-09-19,101,,en,9.061840057373049
710,Mario Draghi,2018-09-19,149,objective achiev,en,0.9003105163574219
710,Mario Draghi,2018-09-19,163,17 1989,en,9.061840057373049
710,Mario Draghi,2018-09-19,175,figure 26 period,en,9.061840057373049
719,Sabine Lautenschläger,2018-07-10,32,second ensure cooperation,en,4.797717094421387
719,Sabine Lautenschläger,2018-07-10,65,mmsr never cooperation,en,9.061840057373049
719,Sabine Lautenschläger,2018-07-10,67,course institution cooperate bank,en,9.061840057373049
719,Sabine Lautenschläger,2018-07-10,69,smooth cooperation start,en,9.061840057373049
719,Sabine Lautenschläger,2018-07-10,144,aurel,en,9.061840057373049
721,Yves Mersch,2018-07-05,38,proposal two flavour,en,9.061840057373049
721,Yves Mersch,2018-07-05,77,beauty backstop,en,3.1631383895874023
721,Yves Mersch,2018-07-05,142,forward,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,19,return normal,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,46,economic expansion solid broadbas,en,3.047835350036621
731,Sabine Lautenschläger,2018-05-29,48,short real economy well,en,1.86487340927124
731,Sabine Lautenschläger,2018-05-29,53,general term two force play,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,54,first phillip curve chang,en,1.4352803230285645
731,Sabine Lautenschläger,2018-05-29,61,amount slack larger,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,65,wage growth increas 11 mid2016 18 fourth 2017,en,3.044527053833008
731,Sabine Lautenschläger,2018-05-29,77,time tool place,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,90,,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,94,redefine target,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,97,let start begin,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,118,mean future,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,120,not happen,en,2.788873672485352
731,Sabine Lautenschläger,2018-05-29,146,cost,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,162,realistic,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,177,concern,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,209,involve conflict interest,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,232,refin test,en,3.0734171867370605
731,Sabine Lautenschläger,2018-05-29,237,borrowerbas tool promis,en,2.629415512084961
731,Sabine Lautenschläger,2018-05-29,238,asia now,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,266,now income,en,2.6740822792053223
731,Sabine Lautenschläger,2018-05-29,275,second effect temporary,en,4.797717094421387
731,Sabine Lautenschläger,2018-05-29,277,third effect symmetric,en,9.061840057373049
731,Sabine Lautenschläger,2018-05-29,285,clear conflict interest tool achieve two objective once,en,2.284790515899658
731,Sabine Lautenschläger,2018-05-29,313,,en,9.061840057373049
732,Benoît Cœuré,2018-05-25,24,3 perception matter,en,1.8096156120300293
732,Benoît Cœuré,2018-05-25,58,,en,9.061840057373049
732,Benoît Cœuré,2018-05-25,63,14,en,9.061840057373049
733,Benoît Cœuré,2018-05-14,6,,en,9.061840057373049
733,Benoît Cœuré,2018-05-14,55,see potential motivation next,en,2.536614418029785
733,Benoît Cœuré,2018-05-14,118,26 see next,en,2.536614418029785
733,Benoît Cœuré,2018-05-14,124,first social cost,en,9.061840057373049
733,Benoît Cœuré,2018-05-14,139,none observ course,en,9.061840057373049
733,Benoît Cœuré,2018-05-14,146,way,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,10,happy,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,13,bank union place,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,33,bank union,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,38,example,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,40,bank,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,75,two,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,85,bank supervision,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,89,,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,104,vision,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,105,,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,113,scope act,en,0.9003105163574219
734,Sabine Lautenschläger,2018-05-14,157,bank union place,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,158,lot gain,en,0.9720067977905272
734,Sabine Lautenschläger,2018-05-14,165,part bank union share,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,167,price paid,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,184,short cooperate,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,189,bank supervision,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,211,bank union,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,232,happen progress,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,259,learn,en,9.061840057373049
734,Sabine Lautenschläger,2018-05-14,260,together,en,3.431535243988037
736,Sabine Lautenschläger,2018-05-14,5,bit,en,9.061840057373049
736,Sabine Lautenschläger,2018-05-14,13,achieve next 60,en,9.061840057373049
736,Sabine Lautenschläger,2018-05-14,17,hope together,en,3.431535243988037
736,Sabine Lautenschläger,2018-05-14,55,wil accept meaningful change institutional framework,en,2.752083301544189
736,Sabine Lautenschläger,2018-05-14,93,incentive healthy,en,9.061840057373049
736,Sabine Lautenschläger,2018-05-14,101,bottom line simple,en,9.061840057373049
736,Sabine Lautenschläger,2018-05-14,108,importance clear,en,2.7703819274902344
737,Yves Mersch,2018-05-14,79,broader perspective regulation,en,1.2960600852966309
737,Yves Mersch,2018-05-14,89,vcs central counterparty ccp monitor,en,3.1631383895874023
737,Yves Mersch,2018-05-14,121,2018 bitcoin credit,en,9.061840057373049
741,Benoît Cœuré,2018-04-23,2,number reason,en,3.044527053833008
741,Benoît Cœuré,2018-04-23,16,return minute,en,1.8096156120300293
741,Benoît Cœuré,2018-04-23,25,first international cooperation,en,2.752083301544189
743,Benoît Cœuré,2018-04-12,0,scar never,en,9.061840057373049
743,Benoît Cœuré,2018-04-12,31,7 institution revis,en,9.061840057373049
743,Benoît Cœuré,2018-04-12,44,see next start 1970,en,2.536614418029785
743,Benoît Cœuré,2018-04-12,46,boom bust,en,9.061840057373049
744,Mario Draghi,2018-04-11,42,thankful,en,3.3408589363098145
744,Mario Draghi,2018-04-11,50,graeff first all,en,9.061840057373049
744,Mario Draghi,2018-04-11,59,answer integration,en,1.481245517730713
744,Mario Draghi,2018-04-11,73,happen,en,9.061840057373049
744,Mario Draghi,2018-04-11,84,notion,en,9.061840057373049
744,Mario Draghi,2018-04-11,97,development,en,9.061840057373049
744,Mario Draghi,2018-04-11,142,confident happen,en,9.061840057373049
744,Mario Draghi,2018-04-11,143,fact happen,en,9.061840057373049
744,Mario Draghi,2018-04-11,159,graeff alway,en,2.274934768676758
744,Mario Draghi,2018-04-11,181,not internal,en,2.788873672485352
744,Mario Draghi,2018-04-11,185,development,en,9.061840057373049
744,Mario Draghi,2018-04-11,197,factor account,en,9.061840057373049
744,Mario Draghi,2018-04-11,202,effect confidence important,en,2.7703819274902344
744,Mario Draghi,2018-04-11,213,2010 2011,en,9.061840057373049
744,Mario Draghi,2018-04-11,217,economic,en,9.061840057373049
744,Mario Draghi,2018-04-11,220,graeff mr,en,9.061840057373049
747,Sabine Lautenschläger,2018-03-22,10,however regulation,en,9.061840057373049
747,Sabine Lautenschläger,2018-03-22,24,change,en,9.061840057373049
747,Sabine Lautenschläger,2018-03-22,27,not not,en,2.788873672485352
748,Yves Mersch,2018-03-19,63,reason,en,3.044527053833008
748,Yves Mersch,2018-03-19,109,mandate price stability,en,0.9760494232177734
748,Yves Mersch,2018-03-19,134,potential complication relate public sector purchas,en,3.047835350036621
748,Yves Mersch,2018-03-19,140,question time now,en,2.701602935791016
749,Sabine Lautenschläger,2018-03-15,21,inescapable truth bank,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,28,economy not,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,32,done,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,40,view not,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,69,contagion subtle,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,115,bank back track,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,155,obstacle remov,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,178,react,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,213,foot bill,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,217,reason,en,3.044527053833008
749,Sabine Lautenschläger,2018-03-15,218,practice,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,267,exception however,en,1.7192659378051758
749,Sabine Lautenschläger,2018-03-15,279,bank solvent not future,en,2.788873672485352
749,Sabine Lautenschläger,2018-03-15,315,issue,en,9.061840057373049
749,Sabine Lautenschläger,2018-03-15,351,bank profitable resilient first place,en,9.061840057373049
751,Peter Praet,2018-03-14,31,latest observation 7 2018,en,9.061840057373049
751,Peter Praet,2018-03-14,146,latest observation 2018,en,9.061840057373049
751,Peter Praet,2018-03-14,160,latest observation 2 2018,en,9.061840057373049
754,Sabine Lautenschläger,2018-03-09,1,didnt well,en,2.575860977172852
754,Sabine Lautenschläger,2018-03-09,28,bank aware,en,9.061840057373049
754,Sabine Lautenschläger,2018-03-09,61,done,en,9.061840057373049
757,Benoît Cœuré,2018-02-23,10,3 first aspect relate interaction interest rate forward guidance asset purchas,en,2.7703819274902344
757,Benoît Cœuré,2018-02-23,26,money mouth,en,9.061840057373049
757,Benoît Cœuré,2018-02-23,58,not,en,9.061840057373049
757,Benoît Cœuré,2018-02-23,63,see previou,en,2.536614418029785
757,Benoît Cœuré,2018-02-23,100,inward shift supply curve,en,3.612136840820313
757,Benoît Cœuré,2018-02-23,149,black dot,en,9.061840057373049
759,Benoît Cœuré,2018-02-16,8,structural headwind however,en,4.797717094421387
759,Benoît Cœuré,2018-02-16,17,2016 share 30,en,3.021581649780273
759,Benoît Cœuré,2018-02-16,18,global economy robust ago,en,1.97153902053833
759,Benoît Cœuré,2018-02-16,88,implication trade twofold,en,2.701602935791016
759,Benoît Cœuré,2018-02-16,97,nomad firm global value chain,en,2.5332202911376958
759,Benoît Cœuré,2018-02-16,167,realistic,en,9.061840057373049
759,Benoît Cœuré,2018-02-16,171,history corroborate view,en,3.4977898597717285
760,Sabine Lautenschläger,2018-02-15,25,grow up,en,2.6740822792053223
760,Sabine Lautenschläger,2018-02-15,28,time achiev,en,0.9003105163574219
760,Sabine Lautenschläger,2018-02-15,39,story bit simple course,en,3.4977898597717285
760,Sabine Lautenschläger,2018-02-15,43,tool macroprudential policy reflect objective,en,9.061840057373049
760,Sabine Lautenschläger,2018-02-15,71,conflict interest,en,9.061840057373049
760,Sabine Lautenschläger,2018-02-15,116,sense,en,9.061840057373049
760,Sabine Lautenschläger,2018-02-15,177,factor play,en,9.061840057373049
760,Sabine Lautenschläger,2018-02-15,192,against backdrop active macroprudential policy,en,9.061840057373049
760,Sabine Lautenschläger,2018-02-15,204,mature,en,9.061840057373049
764,Benoît Cœuré,2018-02-02,21,bolder,en,9.061840057373049
764,Benoît Cœuré,2018-02-02,37,2016 5 recommendation implement,en,9.061840057373049
764,Benoît Cœuré,2018-02-02,97,discussion time,en,2.701602935791016
766,Benoît Cœuré,2018-01-31,18,start 2017 difference 130 basi,en,2.7703819274902344
766,Benoît Cœuré,2018-01-31,28,interpretation incorrect however,en,9.061840057373049
766,Benoît Cœuré,2018-01-31,30,see,en,9.061840057373049
766,Benoît Cœuré,2018-01-31,86,convey two message,en,2.88490629196167
767,Yves Mersch,2018-01-30,34,back later,en,9.061840057373049
767,Yves Mersch,2018-01-30,98,not backstop,en,2.788873672485352
767,Yves Mersch,2018-01-30,122,bank,en,9.061840057373049
772,Peter Praet,2017-11-30,2,breadth expansion notable,en,9.061840057373049
772,Peter Praet,2017-11-30,130,2017 country implement structural reform,en,3.4977898597717285
772,Peter Praet,2017-11-30,152,economic policy reform 2012 growth,en,3.047835350036621
774,Benoît Cœuré,2017-11-24,13,byproduct increas technology,en,3.044527053833008
774,Benoît Cœuré,2017-11-24,144,28 potential change course policy,en,9.061840057373049
774,Benoît Cœuré,2017-11-24,159,see im,en,2.536614418029785
774,Benoît Cœuré,2017-11-24,212,88 special issue 1 pp,en,3.656414031982422
774,Benoît Cœuré,2017-11-24,219,2016 nowcast new topic,en,1.002420425415039
778,Sabine Lautenschläger,2017-11-20,12,regard bank not rope break,en,2.788873672485352
778,Sabine Lautenschläger,2017-11-20,30,way,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,41,bank,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,51,realistic,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,52,governance order,en,2.7703819274902344
778,Sabine Lautenschläger,2017-11-20,81,deal,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,110,bank,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,130,become wellestablish bank,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,141,local staff,en,2.387363910675049
778,Sabine Lautenschläger,2017-11-20,173,achieve trim,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,186,mid2018 conduct 120 onsite inspection,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,190,,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,197,update guide trim,en,9.061840057373049
778,Sabine Lautenschläger,2017-11-20,200,course seek feedback bank update guide,en,1.9051647186279297
779,Mario Draghi,2017-11-17,6,three factor particular,en,2.536614418029785
779,Mario Draghi,2017-11-17,10,global pmi strong,en,9.061840057373049
779,Mario Draghi,2017-11-17,84,9 true global slack,en,9.061840057373049
779,Mario Draghi,2017-11-17,99,reduc pace purchas,en,9.061840057373049
779,Mario Draghi,2017-11-17,113,1 consolidate basi,en,9.061840057373049
779,Mario Draghi,2017-11-17,119,4 people aged 1564,en,1.109874248504639
783,Benoît Cœuré,2017-11-14,38,see first,en,2.536614418029785
783,Benoît Cœuré,2017-11-14,41,see next,en,2.536614418029785
783,Benoît Cœuré,2017-11-14,48,6 reason,en,3.044527053833008
783,Benoît Cœuré,2017-11-14,64,reverse supply effect visible chart,en,3.612136840820313
783,Benoît Cœuré,2017-11-14,74,see,en,9.061840057373049
783,Benoît Cœuré,2017-11-14,77,see previou,en,2.536614418029785
783,Benoît Cœuré,2017-11-14,85,see next,en,2.536614418029785
783,Benoît Cœuré,2017-11-14,106,see next,en,2.536614418029785
783,Benoît Cœuré,2017-11-14,117,offer short preview,en,1.5717406272888184
784,Sabine Lautenschläger,2017-11-14,0,bank supervision next,en,9.061840057373049
784,Sabine Lautenschläger,2017-11-14,16,npl legacy issue,en,3.656414031982422
784,Sabine Lautenschläger,2017-11-14,24,imperative out npl,en,2.547461986541748
784,Sabine Lautenschläger,2017-11-14,27,npl high part bank sector,en,1.8555011749267576
784,Sabine Lautenschläger,2017-11-14,28,bank act,en,9.061840057373049
784,Sabine Lautenschläger,2017-11-14,29,time not better,en,2.788873672485352
784,Sabine Lautenschläger,2017-11-14,33,right governance,en,0.9720067977905272
784,Sabine Lautenschläger,2017-11-14,43,set out bank provision future npl,en,2.547461986541748
788,Vítor Constâncio,2017-11-09,11,public policy,en,3.047835350036621
788,Vítor Constâncio,2017-11-09,167,forward done,en,9.061840057373049
788,Vítor Constâncio,2017-11-09,260,34 see bayoumi t 2017 ibid 73,en,2.536614418029785
793,Benoît Cœuré,2017-11-03,23,second,en,9.061840057373049
793,Benoît Cœuré,2017-11-03,44,3 insight gain breakdown,en,0.9720067977905272
793,Benoît Cœuré,2017-11-03,92,14 shock identify standard sign restriction,en,9.061840057373049
793,Benoît Cœuré,2017-11-03,101,not,en,9.061840057373049
793,Benoît Cœuré,2017-11-03,106,visible 6,en,9.061840057373049
794,Peter Praet,2017-10-27,2,theme wellchosen,en,9.061840057373049
794,Peter Praet,2017-10-27,19,confusion stand,en,9.061840057373049
794,Peter Praet,2017-10-27,51,complement,en,9.061840057373049
797,Sabine Lautenschläger,2017-10-16,32,bank sector become global,en,1.1740727424621582
797,Sabine Lautenschläger,2017-10-16,39,confident case,en,9.061840057373049
797,Sabine Lautenschläger,2017-10-16,54,way forward,en,1.8501863479614256
803,Benoît Cœuré,2017-10-12,37,ccp oversight supervision,en,9.061840057373049
803,Benoît Cœuré,2017-10-12,116,close,en,9.061840057373049
803,Benoît Cœuré,2017-10-12,123,first cooperation regulator both border,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,30,done,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,37,second let right now,en,4.797717094421387
806,Sabine Lautenschläger,2017-10-09,56,ecb goal healthy bank alive,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,97,became clear ecb,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,99,done,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,136,case alternative,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,181,bit stuck,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,188,factor weigh inflation,en,1.8555011749267576
806,Sabine Lautenschläger,2017-10-09,212,question time,en,2.701602935791016
806,Sabine Lautenschläger,2017-10-09,226,final part future,en,2.752083301544189
806,Sabine Lautenschläger,2017-10-09,245,time accountable,en,0.9003105163574219
806,Sabine Lautenschläger,2017-10-09,256,decide timeframe,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,263,critical,en,9.061840057373049
806,Sabine Lautenschläger,2017-10-09,271,view time,en,9.061840057373049
807,Yves Mersch,2017-10-09,3,specific example,en,3.047835350036621
807,Yves Mersch,2017-10-09,121,humility,en,9.061840057373049
807,Yves Mersch,2017-10-09,174,noth fear fear,en,9.061840057373049
807,Yves Mersch,2017-10-09,180,2012 economic growth,en,3.047835350036621
809,Sabine Lautenschläger,2017-09-28,25,regulatory base solid,en,3.4977898597717285
809,Sabine Lautenschläger,2017-09-28,26,solid level,en,9.061840057373049
809,Sabine Lautenschläger,2017-09-28,30,bold view,en,2.9972290992736816
809,Sabine Lautenschläger,2017-09-28,33,political landscape chang,en,2.387363910675049
809,Sabine Lautenschläger,2017-09-28,51,country strict,en,3.4977898597717285
809,Sabine Lautenschläger,2017-09-28,56,difference country,en,2.7703819274902344
809,Sabine Lautenschläger,2017-09-28,57,progress,en,9.061840057373049
809,Sabine Lautenschläger,2017-09-28,82,happen,en,9.061840057373049
809,Sabine Lautenschläger,2017-09-28,92,unexpect alway happen,en,9.061840057373049
809,Sabine Lautenschläger,2017-09-28,100,waste,en,2.837219715118408
809,Sabine Lautenschläger,2017-09-28,105,end both,en,4.797717094421387
809,Sabine Lautenschläger,2017-09-28,111,right tool course,en,2.284790515899658
809,Sabine Lautenschläger,2017-09-28,178,reason away,en,3.044527053833008
809,Sabine Lautenschläger,2017-09-28,180,,en,9.061840057373049
809,Sabine Lautenschläger,2017-09-28,181,bank sector mean align incentive,en,9.061840057373049
809,Sabine Lautenschläger,2017-09-28,200,delicate matter,en,9.061840057373049
809,Sabine Lautenschläger,2017-09-28,220,done,en,9.061840057373049
814,Mario Draghi,2017-09-22,4,warm all,en,9.061840057373049
814,Mario Draghi,2017-09-22,31,situation now,en,9.061840057373049
814,Mario Draghi,2017-09-22,40,3 greece spain number 23 21 respectively,en,9.061840057373049
814,Mario Draghi,2017-09-22,119,condition first place,en,9.061840057373049
814,Mario Draghi,2017-09-22,132,not live subsidy,en,2.788873672485352
814,Mario Draghi,2017-09-22,142,labour economic 12 4 487509,en,3.047835350036621
817,Sabine Lautenschläger,2017-09-18,2,,en,9.061840057373049
817,Sabine Lautenschläger,2017-09-18,11,briefly begin regulation,en,3.612136840820313
817,Sabine Lautenschläger,2017-09-18,39,danger,en,1.282420635223389
817,Sabine Lautenschläger,2017-09-18,42,way example spe limit,en,9.061840057373049
817,Sabine Lautenschläger,2017-09-18,54,leave two option,en,2.492818832397461
817,Sabine Lautenschläger,2017-09-18,113,speak successful adjustment,en,9.061840057373049
818,Sabine Lautenschläger,2017-09-15,6,question,en,9.061840057373049
818,Sabine Lautenschläger,2017-09-15,8,find right moment,en,4.797717094421387
818,Sabine Lautenschläger,2017-09-15,20,affect core inflation,en,2.426934242248535
822,Vítor Constâncio,2017-09-12,19,acc framework play,en,9.061840057373049
822,Vítor Constâncio,2017-09-12,67,finding imply practice forward guidance,en,3.612136840820313
822,Vítor Constâncio,2017-09-12,122,briefly,en,9.061840057373049
825,Mario Draghi,2017-08-25,47,angle,en,9.061840057373049
825,Mario Draghi,2017-08-25,137,1 capita potential output growth oecd data,en,0.9720067977905272
