Doc_ID,finbert_pos,finbert_neu,finbert_neg,finbert_tone
759,0.2042965775887881,0.6316565472100463,0.16404685072068656,0.04024972686810155
760,0.08576331473886967,0.8436301151911417,0.0706065869372752,0.015156727801594466
764,0.06478845576445262,0.8968440890312195,0.03836744030316671,0.02642101546128591
766,0.06078924098983407,0.8649697005748749,0.07424108264967799,-0.013451841659843922
767,0.042252346873283386,0.8974811832110087,0.06026648605863253,-0.018014139185349144
772,0.27838852256536484,0.6539894541104635,0.06762207423647244,0.2107664483288924
774,0.033282892778515816,0.920240843296051,0.046476272866129875,-0.01319338008761406
778,0.0769185536940183,0.8643858858517238,0.05869556684046984,0.018222986853548465
779,0.05187367585798105,0.8947937786579132,0.05333256566276153,-0.0014588898047804832
783,0.04432586207985878,0.8360669480429755,0.11960717808041307,-0.0752813160005543
784,0.04299970413558185,0.8920077756047249,0.0649925135076046,-0.021992809372022748
788,0.05114182705680529,0.9096779425938925,0.03918025145928065,0.011961575597524643
793,0.07507328987121582,0.8914705514907837,0.033456136286258695,0.04161715358495713
794,0.058817263692617416,0.8315229415893555,0.10965977609157562,-0.050842512398958206
797,0.1487355257074038,0.8114905953407288,0.039773896957437195,0.10896162874996662
803,0.08478708068529765,0.8821725646654764,0.03304031925896803,0.05174676142632962
806,0.07359035406261683,0.874284918819155,0.05212472365903003,0.021465630403586795
807,0.10646948358044028,0.8393477499485016,0.054182765539735556,0.05228671804070473
809,0.12886247729115627,0.8092356972834643,0.061901814413859564,0.06696066287729671
814,0.06266982946544886,0.8601764142513275,0.07715376062939565,-0.014483931163946792
817,0.12925321018944183,0.7952059904734293,0.0755407993371288,0.05371241085231303
818,0.06455374322831631,0.8721457322438558,0.06330049907167752,0.0012532441566387859
822,0.12086741502086322,0.8545730312665304,0.024559559921423595,0.09630785509943962
825,0.06156357750296593,0.8974827925364176,0.040953618163863816,0.02060995933910211
827,0.0812061607837677,0.8651861429214478,0.05360768362879753,0.027598477154970172
